date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:52:06	1811/1811	---M--	200	added ('OK')	image/png	etag:%22713-5f933ab4a4bc1%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/logo-2.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/logo-2.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:06	2079/2079	---M--	200	added ('OK')	image/png	etag:%2281f-5f933ab56ee5f%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/logo-3.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/logo-3.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:06	2193/2193	---M--	200	added ('OK')	image/png	etag:%22891-5f933ab6369ec%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/logo-4.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/logo-4.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:07	2300/2300	---M--	200	added ('OK')	image/png	etag:%228fc-5f933ab6f9f28%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/logo-5.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/logo-5.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:07	1900/1900	---M--	200	added ('OK')	image/png	etag:%2276c-5f933ab7b8642%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/logo-11.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/logo-11.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:08	112104/112104	---M--	200	added ('OK')	image/png	etag:%221b5e8-5f9364fbe3d37%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img_6.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img_6.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:09	6576/6576	---M--	200	added ('OK')	image/png	etag:%2219b0-5f9374ab061a2%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/thumbs/img_57-q4ycwfsxb3zn01nboric7nabv0f1dl8kqcvjs0e800.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/thumbs/img_57-q4ycwfsxb3zn01nboric7nabv0f1dl8kqcvjs0e800.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:09	7751/7751	---M--	200	added ('OK')	image/png	etag:%221e47-5f9374ee8f3bd%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/thumbs/img_68-q4ycwgqrhy0xbnlyj9wys51sgeaelacb2hj19actts.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/thumbs/img_68-q4ycwgqrhy0xbnlyj9wys51sgeaelacb2hj19actts.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:09	292193/292193	---M--	200	added ('OK')	image/png	etag:%2247561-5f9364fad490c%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img_5.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img_5.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:09	7700/7700	---M--	200	added ('OK')	image/png	etag:%221e14-5f9374f760b9e%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/thumbs/img_46-q4ycwev349ycofoou93pn5iv9mjo5w4ue882aqfm68.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/thumbs/img_46-q4ycwev349ycofoou93pn5iv9mjo5w4ue882aqfm68.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:10	7493/7493	---M--	200	added ('OK')	image/png	etag:%221d45-5f93750a7b3a4%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/thumbs/img_71-q4ycwholos27n9kldsblcmt91s5rszg1em6iqkbfnk.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/thumbs/img_71-q4ycwholos27n9kldsblcmt91s5rszg1em6iqkbfnk.png	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:10	32510/32510	---MCZ	200	added ('OK')	text/css	etag:W/%227efe-5f8d1cf1bc071%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min.css	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min.css	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:11	60490/60490	---MCZ	200	added ('OK')	text/css	etag:W/%22ec4a-5ff11a3f377a8%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-678.css?ver=1687826113	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-678c3c2.css	(from https://webkit.moxcreative.com/popglace/template-kit/about-us/)
12:52:11	144217/144217	---M--	200	added ('OK')	image/jpeg	etag:%2223359-5f9387ac832e6%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/homemade-assorted-ice-cream-in-a-bowl.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/homemade-assorted-ice-cream-in-a-bowl.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/homepage/)
12:52:12	40613/40613	---M--	200	added ('OK')	image/jpeg	etag:%229ea5-5f91f30139fa3%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0004_Layer-4.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0004_Layer-4.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/about-us/)
12:52:13	50306/50306	---M--	200	added ('OK')	image/jpeg	etag:%22c482-5f91f30307ed0%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0006_Layer-2.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0006_Layer-2.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/about-us/)
12:52:14	43481/43481	---M--	200	added ('OK')	image/jpeg	etag:%22a9d9-5f91f30211535%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0005_Layer-3.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0005_Layer-3.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/about-us/)
12:52:14	58477/58477	---M--	200	added ('OK')	image/jpeg	etag:%22e46d-5f91f2ffaf6ab%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0002_Layer-6.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0002_Layer-6.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/about-us/)
12:52:14	48815/48815	---MCZ	200	added ('OK')	text/css	etag:W/%22beaf-5ff11cd0fc6ec%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-853.css?ver=1687826803	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-853af78.css	(from https://webkit.moxcreative.com/popglace/template-kit/product/)
12:52:14	57969/57969	---MCZ	200	added ('OK')	text/css	etag:W/%22e271-5ff11feb82620%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-772.css?ver=1687827636	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-772bbec.css	(from https://webkit.moxcreative.com/popglace/template-kit/single-product/)
12:52:15	65638/65638	---MCZ	200	added ('OK')	text/css	etag:W/%2210066-5ff1568cd71c1%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-563.css?ver=1687842301	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-56308f2.css	(from https://webkit.moxcreative.com/popglace/template-kit/booking/)
12:52:15	143180/143180	---M--	200	added ('OK')	image/png	etag:%2222f4c-5f92d5ab65116%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img_1.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img_1.png	(from https://webkit.moxcreative.com/popglace/template-kit/single-product/)
12:52:16	17222/17222	---MCZ	200	added ('OK')	text/css	etag:W/%224346-5ff11949b5c15%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?ver=4.1.4	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.mineda1.css	(from https://webkit.moxcreative.com/popglace/template-kit/booking/)
12:52:16	103811/103811	---M--	200	added ('OK')	image/jpeg	etag:%2219583-5f9387abf7474%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/unicorn-ice-cream.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/unicorn-ice-cream.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/booking/)
12:52:17	43584/43584	---MCZ	200	added ('OK')	application/javascript	etag:W/%22aa40-5ff11949b5c15%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js?ver=4.1.4	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.mineda1.js	(from https://webkit.moxcreative.com/popglace/template-kit/booking/)
12:52:17	49214/49214	---MCZ	200	added ('OK')	text/css	etag:W/%22c03e-5ff1624f2b5b6%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-441.css?ver=1687845457	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-441614c.css	(from https://webkit.moxcreative.com/popglace/template-kit/services/)
12:52:17	23344/23344	---MCZ	200	added ('OK')	text/css	etag:W/%225b30-5ff11d3ce16b0%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-153.css?ver=1687826916	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-15313d6.css	(from https://webkit.moxcreative.com/popglace/template-kit/contact-us/)
12:52:18	45063/45063	---MCZ	200	added ('OK')	text/css	etag:W/%22b007-5ff19d220d3e7%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-311.css?ver=1687861248	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-311242b.css	(from https://webkit.moxcreative.com/popglace/template-kit/team/)
12:52:19	47988/47988	---M--	200	added ('OK')	image/jpeg	etag:%22bb74-5f91f3007185e%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0003_Layer-5.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0003_Layer-5.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/team/)
12:52:19	177533/177533	---M--	200	added ('OK')	image/jpeg	etag:%222b57d-5f9387a770fd2%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/multi-ethnic-friends-in-an-ice-cream-parlor-eating-ice-cream-summer-fun-sucking-on-ice-cream.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/multi-ethnic-friends-in-an-ice-cream-parlor-eating-ice-cream-summer-fun-sucking-on-ice-cream.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/team/)
12:52:20	33914/33914	---M--	200	added ('OK')	image/jpeg	etag:%22847a-5f91f2fe11cfc%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0000_Layer-8.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0000_Layer-8.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/team/)
12:52:20	42410/42410	---M--	200	added ('OK')	image/jpeg	etag:%22a5aa-5f91f303e36cb%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0007_Layer-1.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0007_Layer-1.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/team/)
12:52:21	41345/41345	---M--	200	added ('OK')	image/jpeg	etag:%22a181-5f91f2fee5fc5%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0001_Layer-7.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/img__0001_Layer-7.jpg	(from https://webkit.moxcreative.com/popglace/template-kit/team/)
12:52:21	30321/30321	---MCZ	200	added ('OK')	text/css	etag:W/%227671-5ff11fe8e17b0%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-226.css?ver=1687827633	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-226f285.css	(from https://webkit.moxcreative.com/popglace/template-kit/faq/)
12:52:21	653/653	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2009%20Aug%202023%2007:22:21%20GMT	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/.../fonts/themify.eot?	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css//fonts/themifyd41d.html	(from https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/themify.css?ver=1.0.6)
12:52:22	16965/16965	---M--	200	added ('OK')	image/png	etag:%224245-5f90b019b6bd7%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/hero_bg.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/hero_bg.png	(from https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-975.css?ver=1687835983)
12:52:22	29124/29124	---M--	200	added ('OK')	image/png	etag:%2271c4-5f91fa4c00441%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/bg_img1.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/bg_img1.png	(from https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-975.css?ver=1687835983)
12:52:23	15947/15947	---M--	200	added ('OK')	image/png	etag:%223e4b-5f9336570415a%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/memphis_3.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/memphis_3.png	(from https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-975.css?ver=1687835983)
12:52:24	12785/12785	---M--	200	added ('OK')	image/png	etag:%2231f1-5f91f17715df6%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/memphis_2.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/memphis_2.png	(from https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-975.css?ver=1687835983)
12:52:24	83133/83133	---M--	200	added ('OK')	image/jpeg	etag:%22144bd-5f938796ca383%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/ice-cream-1.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/ice-cream-1.jpg	(from https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-975.css?ver=1687835983)
12:52:25	88409/88409	---M--	200	added ('OK')	image/jpeg	etag:%2215959-5f9387a1d5173%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/selective-focus-shot-of-various-flavored-delicious-ice-cream-scoops.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/selective-focus-shot-of-various-flavored-delicious-ice-cream-scoops.jpg	(from https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-853.css?ver=1687826803)
12:52:25	13600/13600	---M--	200	added ('OK')	image/png	etag:%223520-5f91ef34df1ce%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/memphis_1.png	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/memphis_1.png	(from https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-563.css?ver=1687842301)
12:52:26	373367/373367	---M--	200	added ('OK')	image/jpeg	etag:%225b277-5f93789d13581%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/berries-and-ice-cream-balls-on-white-background-summer-concept.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/berries-and-ice-cream-balls-on-white-background-summer-concept.jpg	(from https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-975.css?ver=1687835983)
12:52:26	231329/231329	---M--	200	added ('OK')	image/jpeg	etag:%22387a1-5f93423e9cbe4%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/vanilla-ice-cream.jpg	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/2023/04/vanilla-ice-cream.jpg	(from https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-772.css?ver=1687827636)
12:52:26	653/653	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2009%20Aug%202023%2007:22:25%20GMT	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/.../fonts/themify.eot?	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css//fonts/themifyd41d.html	(from https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/themify.css?ver=1.0.6)
